2023.01.25,63975.0
2023.01.20,36559.0
2023.01.19,53247.0
2023.01.18,335205.0
2023.01.17,50568.0
2023.01.16,79810.0
2023.01.13,38048.0
2023.01.12,55353.0
2023.01.11,57416.0
2023.01.10,86484.0
2023.01.09,57766.0
2023.01.06,49128.0
2023.01.05,55589.0
2023.01.04,59111.0
2023.01.03,72134.0
2023.01.02,49317.0
2022.12.29,155808.0
2022.12.28,40286.0
2022.12.27,29094.0
2022.12.26,28235.0
2022.12.23,35966.0
2022.12.22,56460.0
2022.12.21,38578.0
2022.12.20,39974.0
2022.12.19,490125.0
2022.12.16,37939.0
2022.12.15,44772.0
2022.12.14,52718.0
2022.12.13,47256.0
2022.12.12,62502.0
2022.12.09,34605.0
2022.12.08,31180.0
2022.12.07,35368.0
2022.12.06,45030.0
2022.12.05,23343.0
2022.12.02,43738.0
2022.12.01,37859.0
2022.11.30,22878.0
2022.11.29,22652.0
2022.11.28,48629.0
2022.11.25,114850.0
2022.11.24,106258.0
2022.11.23,163404.0
2022.11.22,130666.0
2022.11.21,208414.0
2022.11.18,2923396.0
2022.11.17,112085.0
2022.11.16,170098.0
2022.11.15,2483273.0
2022.11.14,42486.0
2022.11.11,43234.0
2022.11.10,11675.0
2022.11.09,28235.0
2022.11.08,42308.0
2022.11.07,21277.0
2022.11.04,42663.0
2022.11.03,27645.0
2022.11.02,48043.0
2022.11.01,32707.0
2022.10.31,54015.0
2022.10.28,106273.0
2022.10.27,800706.0
2022.10.26,27339.0
2022.10.25,21115.0
2022.10.24,23475.0
2022.10.21,27993.0
2022.10.20,32766.0
2022.10.19,36245.0
2022.10.18,33686.0
2022.10.17,14322.0
2022.10.14,173206.0
2022.10.13,74240.0
2022.10.12,38169.0
2022.10.11,78983.0
2022.10.07,26149.0
2022.10.06,27503.0
2022.10.05,37240.0
2022.10.04,24739.0
2022.09.30,43192.0
2022.09.29,25235.0
2022.09.28,39418.0
2022.09.27,62648.0
2022.09.26,88066.0
2022.09.23,62349.0
2022.09.22,49430.0
2022.09.21,19811.0
2022.09.20,42274.0
2022.09.19,66405.0
2022.09.16,70631.0
2022.09.15,66402.0
2022.09.14,32941.0
2022.09.13,36430.0
2022.09.08,29861.0
2022.09.07,54402.0
2022.09.06,31233.0
2022.09.05,57715.0
2022.09.02,29205.0
2022.09.01,58156.0
2022.08.31,26425.0
2022.08.30,26131.0
2022.08.29,39483.0
2022.08.26,24014.0
2022.08.25,23856.0
2022.08.24,21878.0
2022.08.23,54551.0
2022.08.22,64383.0
2022.08.19,34544.0
2022.08.18,71126.0
2022.08.17,88737.0
2022.08.16,42132.0
2022.08.12,56855.0
2022.08.11,51364.0
2022.08.10,99191.0
2022.08.09,96579.0
2022.08.08,54511.0
2022.08.05,103473.0
2022.08.04,254915.0
2022.08.03,126150.0
2022.08.02,75367.0
2022.08.01,54269.0
2022.07.29,44731
2022.07.28,59455
2022.07.27,92698
2022.07.26,32812
2022.07.25,37283
2022.07.22,90257
2022.07.21,419014
2022.07.20,134305
2022.07.19,72817
2022.07.18,45565
2022.07.15,110979
2022.07.14,131840
2022.07.13,108750
2022.07.12,119743
2022.07.11,95020
2022.07.08,401395
2022.07.07,77944
2022.07.06,74411
2022.07.05,79727
2022.07.04,75531


// 거래량
